City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
447,ponta delgada,37.7333,-25.6667,18.44,77,20,7.72,PT,1717648121
448,sao jose da coroa grande,-8.8978,-35.1478,24.45,88,100,2.99,BR,1717648122
449,emerald,-23.5333,148.1667,20.75,42,0,3.2,AU,1717648122
450,samokov,42.3333,23.55,12.47,82,11,1.43,BG,1717648122
451,batticaloa,7.7102,81.6924,29.18,71,100,1.16,LK,1717648123
452,winnemucca,40.973,-117.7357,27.03,22,0,3.09,US,1717648123
453,nyzhni sirohozy,46.8484,34.3804,21.03,67,68,4.22,UA,1717648124
454,zelenogorsk,56.1147,94.5861,15.34,44,59,4.06,RU,1717648124
455,palapag,12.5458,125.1147,31.5,67,89,2.8,PH,1717648124
456,bertrix,49.856,5.2554,8.58,98,3,1.26,BE,1717648125
457,thief river falls,48.1191,-96.1812,15.96,63,100,8.23,US,1717647905
458,prado,-17.3411,-39.2208,21.59,90,3,1.96,BR,1717648125
459,saliste,45.7963,23.8868,14.36,88,20,0.51,RO,1717648126
460,ylitornio,66.3089,23.6773,14.06,77,100,1.87,FI,1717648126
461,grand baie,-20.0182,57.5802,23.58,78,28,2.68,MU,1717648126
462,kargopol',61.5071,38.9456,17.66,77,97,2.41,RU,1717648127
463,maintirano,-18.0667,44.0167,23.06,82,6,3.72,MG,1717648127
464,mariehamn,60.0973,19.9348,11.92,66,0,1.54,AX,1717648127
465,kandira,41.0736,30.1746,22.55,75,74,1.12,TR,1717648128
466,cill airne,52.05,-9.5167,5.13,93,13,1.76,IE,1717648128
467,sao vicente,-23.9631,-46.3919,22.37,26,18,1.05,BR,1717648128
468,zouerate,22.7187,-12.4521,21.93,45,2,3.3,MR,1717648129
469,westport,41.1415,-73.3579,22.03,88,100,0.45,US,1717647934
470,sinabang,2.4803,96.3801,25.18,94,100,3.76,ID,1717648130
471,brokopondo,4.75,-55.1667,25.65,88,100,2.68,SR,1717648130
472,nizhneangarsk,55.7833,109.55,7.22,93,100,1.79,RU,1717648130
473,bliss corner,41.6118,-70.9384,19.71,95,75,4.92,US,1717648131
474,mukalla,14.5425,49.1242,29.38,80,49,1.89,YE,1717648131
475,tolanaro,-25.0319,46.9987,22.04,83,20,8.23,MG,1717648131
476,hirara,24.8,125.2833,27.92,74,75,7.72,JP,1717648132
477,longonjo,-12.9067,15.2533,11.35,56,1,0.64,AO,1717648132
478,valencia west,32.1324,-111.1141,34.76,18,0,2.57,US,1717648132
479,khao yoi,13.2403,99.8243,35.54,49,100,1.32,TH,1717648133
480,nagqu,31.5,92.0,8.64,56,89,3.0,CN,1717648133
481,tyup,42.7276,78.3648,18.39,37,5,2.33,KG,1717648133
482,kavalerovo,44.2661,135.0572,15.3,74,99,0.89,RU,1717648134
483,port douglas,-16.4833,145.4667,23.08,61,100,3.55,AU,1717648134
484,sakon nakhon,17.3333,103.8333,29.95,65,100,2.66,TH,1717648135
485,amos,48.5669,-78.1162,19.37,85,100,3.78,CA,1717648135
486,dawson creek,55.7666,-120.2362,12.8,35,0,6.17,CA,1717648136
487,mangai,-4.05,19.5333,21.07,91,100,0.89,CD,1717648136
488,diawara,15.022,-12.5437,32.87,17,100,5.36,SN,1717648136
489,veraval,20.9,70.3667,30.46,64,100,4.06,IN,1717648137
490,kitimat,54.0524,-128.6534,10.21,69,100,1.79,CA,1717648137
491,raja,8.4596,25.678,22.99,73,92,2.31,SS,1717648137
492,san jose de jachal,-30.2406,-68.7469,16.04,28,56,4.03,AR,1717648138
493,lefka,35.1106,32.8506,32.06,32,0,0.35,CY,1717648138
494,ghadamis,30.1337,9.5007,22.88,45,0,4.32,LY,1717648138
495,zaozersk,69.4005,32.4476,8.41,72,97,1.85,RU,1717648139
496,vila do maio,15.1333,-23.2167,22.44,82,27,5.68,CV,1717648139
497,waingapu,-9.6567,120.2641,29.41,62,15,7.2,ID,1717648139
498,dudinka,69.4058,86.1778,-1.85,99,96,2.24,RU,1717648140
499,mana,5.6592,-53.7767,26.03,89,100,3.49,GF,1717648140
500,mili,6.0815,171.735,28.1,79,95,3.79,MH,1717648141
501,fale old settlement,-9.3852,-171.2468,28.95,68,62,0.51,TK,1717648141
502,buka,40.8108,69.1986,27.3,32,99,1.96,UZ,1717648141
503,sterling,39.0062,-77.4286,24.44,87,75,4.12,US,1717648142
504,plettenberg bay,-34.0527,23.3716,12.18,73,0,3.12,ZA,1717648142
505,pocatello,42.8713,-112.4455,20.95,51,0,7.72,US,1717648142
506,pueblo nuevo,23.3833,-105.3833,13.77,51,73,2.83,MX,1717648143
507,singapore,1.2897,103.8501,33.08,61,75,3.6,SG,1717647665
508,soroca,48.1558,28.2975,16.89,80,92,1.39,MD,1717648143
509,rawson,-43.3002,-65.1023,13.38,59,100,2.81,AR,1717648144
510,mugango,-1.6833,33.7,20.06,85,55,2.04,TZ,1717648144
511,pindushi,62.9152,34.58,17.59,65,63,2.03,RU,1717648144
512,abay,49.6311,72.8539,22.21,45,67,6.55,KZ,1717647849
513,nuku'alofa,-21.1333,-175.2,23.19,68,40,4.12,TO,1717648145
514,trairi,-3.2778,-39.2689,22.91,95,34,2.88,BR,1717647914
515,konosha,60.9736,40.257,16.99,88,99,3.01,RU,1717648146
516,isangel,-19.55,169.2667,27.06,69,100,1.03,VU,1717648146
517,suva,-18.1416,178.4415,24.71,69,75,2.57,FJ,1717648146
518,margate,51.3813,1.3862,10.94,75,100,0.89,GB,1717648147
519,iron river,46.0927,-88.6423,10.42,92,97,5.04,US,1717648147
520,pangody,65.85,74.4859,-0.12,84,100,2.79,RU,1717648148
521,kill devil hills,36.0307,-75.676,24.99,84,0,8.75,US,1717648148
522,zhanibek,49.4167,46.85,24.75,63,1,1.99,KZ,1717648148
523,mirny,62.5353,113.9611,10.69,53,100,4.02,RU,1717647970
524,salalah,17.0151,54.0924,30.3,68,76,3.45,OM,1717648149
525,gisborne,-38.6533,178.0042,15.04,65,79,0.47,NZ,1717648149
526,pisco,-13.7,-76.2167,16.03,94,100,2.57,PE,1717647843
527,kampong cham,11.9934,105.4635,33.21,54,100,1.86,KH,1717648150
528,jamui,24.9167,86.2167,39.62,27,0,1.76,IN,1717648150
529,dhromolaxia,34.8755,33.5868,27.62,78,0,0.0,CY,1717648151
530,the pas,53.8251,-101.2541,9.01,87,100,8.23,CA,1717648151
531,ilhabela,-23.7781,-45.3581,19.63,89,23,2.53,BR,1717648151
532,itoman,26.1247,127.6694,24.43,81,75,5.66,JP,1717648151
533,virginia,37.5481,-77.4467,25.18,82,75,5.14,US,1717647875
534,luderitz,-26.6481,15.1594,12.6,87,30,4.06,NA,1717648152
535,butembo,0.15,29.2833,14.34,95,100,1.05,CD,1717648152
536,xiva,41.3783,60.3639,26.99,12,18,3.12,UZ,1717648153
537,north bend,43.4065,-124.2243,14.02,82,0,7.2,US,1717648153
538,tromso,69.6496,18.957,16.01,55,0,1.54,NO,1717648016
539,lalibela,12.0333,39.0333,19.11,29,19,2.5,ET,1717648154
540,mombaca,-5.7431,-39.6275,23.05,91,99,1.26,BR,1717648154
541,mangrol,21.1167,70.1167,30.55,66,100,3.9,IN,1717648154
542,iturama,-19.7281,-50.1956,18.7,51,0,1.92,BR,1717648155
543,zherdevka,51.8486,41.4606,20.1,82,85,1.85,RU,1717648155
544,taguatinga,-12.3857,-46.5711,23.0,54,33,4.28,BR,1717648155
545,ma'rib,15.4591,45.3253,29.09,11,15,2.34,YE,1717648156
546,iwakuni,34.15,132.1833,22.71,56,75,1.54,JP,1717648156
547,teguise,29.0605,-13.564,18.12,68,100,2.57,ES,1717647923
548,bonthe,7.5264,-12.505,26.1,89,100,2.35,SL,1717648157
549,three points,32.0767,-111.3137,34.65,19,0,2.8,US,1717648157
550,williams lake,52.1415,-122.1445,13.92,47,75,3.6,CA,1717647964
551,ust'-ilimsk,58.0006,102.6619,15.24,28,9,2.68,RU,1717648158
552,santa marta de ortigueira,43.6833,-7.85,16.25,100,97,5.32,ES,1717648158
553,alingsas,57.9303,12.5335,11.43,90,6,3.11,SE,1717648159
554,yatou,37.15,122.3833,25.47,41,0,5.7,CN,1717648159
555,bairnsdale,-37.8333,147.6167,15.03,91,94,0.89,AU,1717648159
556,kasama,-10.2129,31.1808,11.03,65,8,1.36,ZM,1717648160
557,san rafael,-34.6177,-68.3301,11.71,46,87,0.86,AR,1717647631
558,mazagao,-0.115,-51.2894,27.03,97,27,1.42,BR,1717648160
559,ar rutbah,33.0381,40.2848,30.86,15,0,1.47,IQ,1717648161
